epoch,train_loss,val_mse,val_mae,val_rmse
74,731.0957310661199,1192.7867,22.98769,34.536743
75,814.4079976215534,1349.8652,23.37885,36.740513
76,860.4697196353903,1312.2252,23.09494,36.224648
77,846.7016298980143,1312.8152,23.316488,36.23279
78,805.2928995710059,1332.4094,22.970676,36.502182
79,733.2284996572607,1277.6827,22.305777,35.74469
80,744.5696096043848,1083.9741,21.650448,32.923763
81,687.5985704297325,1138.7765,21.66529,33.74576
82,644.6244879852796,1358.0059,21.929476,36.85113
83,644.9630692271203,1164.3545,21.496378,34.12264
84,679.7258012838412,1130.0941,22.071781,33.61687
85,641.4872354357931,1066.8649,21.005894,32.6629
86,626.3923783682914,1198.6453,21.381413,34.621456
87,571.536863680744,1340.0256,22.014797,36.60636
88,564.2714211560349,1344.9395,21.913914,36.673416
89,554.8903728827767,1091.927,21.225885,33.04432
90,573.396876946765,1308.9614,21.694477,36.179573
91,608.2126586540803,1327.1926,21.850174,36.430656
92,567.3457345442173,1337.8978,21.93968,36.577286
93,535.0449046202435,1343.555,21.571688,36.654537
94,566.0562128408312,1350.751,22.179155,36.752563
95,549.6687398599523,931.4021,21.356684,30.51888
96,694.7248190885199,1108.3527,21.157452,33.29193
97,716.9036921489874,1318.9651,23.297365,36.31756
98,906.2714711121783,1450.5342,22.966084,38.08588
99,756.4629369745867,1385.6584,23.503365,37.224434
100,612.292936962371,1334.2975,21.78513,36.528038
101,556.6400612549429,1295.7767,21.684008,35.9969
102,603.0206400868475,1401.6166,22.869904,37.43817
103,525.6883199972171,1384.8234,22.15467,37.213215
104,612.713307594346,1363.9614,23.03721,36.931847
105,685.1600579737519,1310.0443,21.941782,36.194534
106,591.0035598605822,1195.993,21.684757,34.583134
107,550.9703051627899,1137.1975,21.214685,33.72236
108,548.2697792928807,1316.8063,22.311272,36.287827
109,524.0516847651829,1323.1202,21.975983,36.37472
110,526.3609407594741,1324.5314,21.878279,36.39411
111,517.3798639459422,1100.2734,20.928864,33.17037
112,483.5865257759449,1203.651,21.266628,34.693672
113,477.8782685075114,1392.6135,22.227077,37.317738
114,532.4795292237841,1380.0366,22.141302,37.148846
115,475.98157963734945,1406.3331,22.207033,37.50111
116,459.54482936972744,1371.2804,22.159754,37.030804
117,459.9089653155109,1144.15,21.277761,33.825287
118,446.849086402455,1194.0708,21.491013,34.55533
119,433.25025086898626,1181.1107,21.330828,34.36729
120,435.74930034737736,1364.8293,22.142939,36.943596
